a0410b,a0410c,a0410d,a0410e,a0410f,a0502a,a0502c,a0502d,a0410a,a0404,a0405aa,a0405b,a0406,A0408A,A0408B,A0408C,A0408D,A0408E,a0409,a0409a,a0405m,a0405a,edad,sexo
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,3,1,0,10,80,1
2,2,2,2,2,2,2,2,2,1,2,0,3,5,0,0,0,0,1,1,0,3,55,2
2,2,1,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,4,2,0,0,31,1
2,2,2,1,2,2,2,2,2,1,2,0,8,3,0,0,0,0,1,1,0,4,47,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,3,0,0,0,3,1,0,3,55,2
2,2,2,2,2,2,2,2,1,1,2,0,5,5,0,0,0,0,3,10,0,4,49,1
2,2,2,2,2,2,2,2,2,1,2,0,11,5,0,0,0,0,3,11,0,20,68,1
2,2,2,2,2,2,2,2,2,1,2,0,0,2,4,0,0,0,3,2,8,10,47,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,40,62,2
2,2,2,2,2,2,1,2,2,1,2,0,12,5,0,0,0,0,3,1,0,20,64,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,3,4,0,0,3,3,99,1,52,2
2,2,2,2,2,2,2,2,2,1,1,1,0,1,3,0,0,0,3,2,5,12,47,2
2,2,2,2,2,2,2,2,2,1,2,0,0,2,0,0,0,0,5,0,0,20,49,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,3,73,2
2,2,2,2,2,2,2,2,1,1,2,0,12,5,0,0,0,0,3,3,0,6,46,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,0,0,0,3,3,7,0,41,2
2,2,2,1,1,2,2,2,2,1,2,0,12,1,3,0,0,0,3,1,0,4,62,2
2,2,2,2,2,2,2,2,2,1,2,0,11,2,0,0,0,0,1,2,0,17,78,1
2,2,2,2,2,2,2,2,2,1,2,0,11,2,0,0,0,0,2,11,0,5,43,2
2,2,2,2,2,2,2,2,2,2,0,0,5,1,0,0,0,0,3,1,0,0,42,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,0,0,0,4,12,0,4,44,1
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,2,1,0,7,78,2
2,2,2,2,2,2,2,2,2,1,1,1,2,1,0,0,0,0,4,2,0,30,72,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,2,1,0,25,75,2
2,2,1,2,2,2,1,1,2,1,1,1,4,1,3,0,0,0,4,4,0,7,83,2
2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,3,2,0,8,33,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,4,12,0,40,68,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,3,41,2
2,1,1,2,2,1,2,1,2,1,1,1,12,1,2,3,0,0,3,1,0,12,74,1
2,2,2,2,2,2,2,2,2,1,2,0,0,2,0,0,0,0,3,2,1,12,67,1
2,2,2,2,2,2,2,2,2,1,2,0,4,5,0,0,0,0,4,4,0,2,74,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,0,0,0,3,1,0,25,38,2
2,2,2,2,2,2,2,2,1,1,2,0,12,1,0,0,0,0,3,1,0,16,60,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,5,0,0,20,85,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,5,0,0,23,70,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,20,62,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,0,0,0,0,3,1,0,17,47,2
0,0,0,0,0,2,2,2,0,1,2,0,12,1,0,0,0,0,4,12,0,2,43,2
2,2,2,2,2,2,2,2,2,1,2,0,1,1,0,0,0,0,4,1,0,2,66,1
2,2,2,2,2,2,2,2,2,1,1,3,12,1,2,0,0,0,3,1,0,5,50,2
2,2,2,2,2,2,2,2,2,1,2,0,0,3,4,0,0,0,1,1,1,20,62,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,3,12,0,18,58,2
0,0,0,0,0,2,2,2,0,2,0,0,6,5,0,0,0,0,3,1,0,0,23,2
2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,3,3,0,0,41,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,2,42,2
2,2,2,2,2,2,2,2,2,1,2,0,11,5,0,0,0,0,3,11,0,2,61,1
2,2,2,2,2,2,2,2,1,1,1,2,2,1,0,0,0,0,4,2,0,1,61,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,3,0,0,0,3,1,0,5,73,1
2,2,2,2,2,2,2,2,2,1,1,3,5,1,3,0,0,0,4,5,0,20,86,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,1,43,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,30,91,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,4,12,0,13,64,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,10,59,2
2,2,2,2,2,2,2,2,2,1,1,1,0,1,2,0,0,0,3,4,0,15,58,2
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,3,1,0,1,28,2
2,2,2,2,2,2,2,2,2,1,1,2,0,5,0,0,0,0,3,1,9,7,45,1
2,2,2,2,2,2,2,2,2,1,1,1,8,3,0,0,0,0,4,8,0,2,41,2
2,2,2,2,2,2,2,2,2,1,2,0,11,1,0,0,0,0,3,1,11,2,68,2
2,2,2,2,2,2,2,2,2,2,0,0,1,5,0,0,0,0,4,1,0,0,72,1
2,2,2,2,2,2,2,2,2,1,2,0,0,1,0,0,0,0,3,1,0,10,84,1
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,5,0,0,0,27,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,0,0,0,1,2,0,11,73,2
2,2,2,2,2,1,1,2,2,1,2,0,3,3,0,0,0,0,3,2,0,7,64,1
2,2,2,2,2,2,2,2,2,1,2,0,12,3,0,0,0,0,3,2,0,5,54,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,99,9,78,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,3,0,0,3,4,0,26,60,1
2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,0,0,0,3,3,0,0,36,1
2,2,2,2,2,2,2,2,2,1,1,1,0,1,3,0,0,0,2,2,0,12,65,2
2,2,2,2,2,2,2,2,2,1,2,0,3,1,3,0,0,0,3,2,0,20,76,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,3,0,0,0,3,2,0,10,81,1
2,2,2,2,2,2,2,1,1,1,1,2,12,1,0,0,0,0,3,1,0,5,31,2
2,2,2,2,2,2,2,2,2,2,0,0,1,3,0,0,0,0,3,1,0,0,26,2
2,2,2,2,2,2,2,2,2,1,1,1,2,5,0,0,0,0,3,1,6,0,46,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,20,82,2
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,5,0,0,0,28,2
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,3,1,0,1,64,2
2,2,2,1,2,2,2,2,1,1,1,1,4,5,0,0,0,0,4,5,0,7,48,2
2,2,2,2,2,2,2,2,2,1,2,0,1,1,2,0,0,0,3,1,0,17,67,1
2,2,2,2,2,2,2,2,2,1,2,0,4,1,2,3,0,0,3,1,0,29,60,2
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,4,1,0,10,66,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,2,0,10,71,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,5,0,0,15,48,2
2,2,2,2,2,2,2,2,2,1,2,0,1,2,0,0,0,0,3,1,1,20,63,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,3,60,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,0,0,0,3,1,0,5,68,1
2,2,2,2,2,2,2,2,2,1,1,2,0,5,0,0,0,0,4,1,1,1,35,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,0,0,0,3,1,1,10,57,2
2,2,2,2,2,2,2,2,2,1,2,0,0,3,4,0,0,0,2,2,99,3,64,2
2,2,2,2,2,2,2,2,1,1,2,0,12,5,0,0,0,0,3,1,0,38,65,1
2,2,2,2,2,2,2,2,2,1,2,0,0,2,0,0,0,0,1,1,8,3,35,2
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,4,2,0,0,35,2
2,2,2,2,2,2,2,2,1,1,2,0,12,1,0,0,0,0,3,1,11,15,99,1
2,2,2,2,2,2,1,2,1,1,2,0,6,1,0,0,0,0,2,1,11,2,62,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,3,54,1
2,2,2,2,2,2,2,2,2,1,1,2,12,1,2,3,0,0,3,12,0,12,56,2
2,2,2,2,2,2,2,2,1,1,1,1,1,5,0,0,0,0,2,1,0,10,70,2
2,2,2,2,2,2,2,2,2,1,1,1,12,1,0,0,0,0,1,2,11,6,58,1
2,2,2,2,2,2,2,2,2,1,2,0,5,1,3,0,0,0,1,1,0,40,61,2
2,2,2,2,2,2,2,2,2,1,2,0,99,1,0,0,0,0,1,1,99,99,67,2
2,2,2,2,2,2,2,2,2,2,0,0,1,1,3,0,0,0,3,1,0,0,65,2
2,2,2,2,2,2,2,2,2,1,2,0,12,2,0,0,0,0,3,2,0,28,69,2
2,2,2,2,2,1,2,2,2,1,2,0,11,5,0,0,0,0,3,1,0,1,51,2
2,2,2,2,2,2,2,2,2,1,2,0,24,5,0,0,0,0,3,1,10,0,32,2
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,4,1,0,0,23,2
2,2,2,2,2,2,2,2,2,1,1,2,0,5,0,0,0,0,4,2,0,3,54,2
2,2,2,2,2,2,2,2,2,1,1,1,0,5,0,0,0,0,3,1,0,3,57,2
2,1,1,1,2,1,1,1,1,1,2,0,0,5,0,0,0,0,2,1,0,2,87,2
2,2,2,2,2,2,2,2,2,2,0,0,3,5,0,0,0,0,3,1,0,0,52,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,4,4,0,0,61,1
2,2,2,2,2,2,2,2,1,1,1,2,0,5,0,0,0,0,2,1,0,20,80,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,0,0,0,0,5,0,0,30,83,2
2,2,2,2,2,2,2,2,1,2,0,0,0,1,2,0,0,0,3,2,0,0,47,2
2,2,2,2,2,2,2,2,2,1,2,0,10,1,0,0,0,0,3,1,1,2,77,1
2,1,1,2,2,2,2,2,1,1,1,2,10,5,0,0,0,0,2,1,0,14,49,2
2,2,2,2,2,2,2,2,1,1,2,0,25,5,0,0,0,0,2,1,0,2,75,1
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,4,6,0,6,66,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,5,0,0,25,65,2
2,2,2,2,2,2,2,2,1,1,1,2,2,5,0,0,0,0,4,3,11,35,55,2
2,2,2,2,2,2,2,1,1,2,0,0,0,1,0,0,0,0,4,1,0,0,74,2
2,2,1,2,1,2,2,2,2,1,2,0,6,1,0,0,0,0,1,1,3,0,72,2
2,2,2,2,2,2,2,2,1,1,2,0,0,1,3,0,0,0,3,1,0,20,73,2
2,2,2,2,2,2,2,2,2,1,2,0,6,5,0,0,0,0,2,2,1,1,31,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,2,3,1,20,83,2
2,2,2,2,2,2,2,2,2,1,1,1,3,3,0,0,0,0,4,3,0,3,51,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,5,0,0,0,52,2
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,5,0,11,7,51,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,4,1,0,0,39,2
2,2,2,2,2,2,2,2,2,1,2,0,11,1,3,0,0,0,2,2,11,8,58,1
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,5,0,0,1,68,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,8,58,2
2,2,2,2,2,2,2,2,2,1,2,0,0,3,0,0,0,0,4,12,0,20,68,2
2,2,2,2,2,2,2,2,2,1,2,0,12,3,4,0,0,0,3,1,5,30,62,2
2,2,2,2,2,2,2,2,2,1,1,4,12,1,4,0,0,0,1,2,0,16,59,1
2,2,2,2,2,2,2,2,2,1,2,0,0,2,0,0,0,0,3,1,0,10,63,1
2,2,2,2,2,2,2,2,2,2,0,0,1,5,0,0,0,0,4,1,0,0,59,2
2,2,2,2,2,2,2,2,2,1,1,3,6,3,0,0,0,0,3,5,0,3,28,2
2,2,2,2,2,1,2,2,1,1,2,0,3,1,2,0,0,0,3,1,0,16,63,2
2,2,2,2,2,1,2,2,2,1,1,3,1,5,0,0,0,0,4,5,3,0,53,1
2,2,2,2,2,2,2,2,2,2,0,0,0,4,0,0,0,0,4,1,0,0,25,2
2,2,2,2,2,2,2,2,2,1,2,0,0,3,0,0,0,0,2,2,0,1,49,2
2,2,2,2,2,2,2,2,2,1,2,0,4,3,0,0,0,0,3,1,0,1,62,1
0,0,0,0,0,2,2,2,0,2,0,0,1,5,0,0,0,0,4,1,0,0,35,2
2,2,2,2,2,2,2,2,1,1,2,0,5,5,0,0,0,0,4,5,0,3,80,1
2,2,2,2,2,2,2,2,2,1,2,0,0,1,0,0,0,0,1,2,8,0,30,2
2,2,2,2,2,2,2,2,1,1,1,1,1,5,0,0,0,0,1,1,0,22,68,2
2,2,2,2,2,2,2,2,2,2,0,0,1,5,0,0,0,0,3,1,0,0,23,2
2,2,2,2,2,2,2,2,1,2,0,0,0,5,0,0,0,0,5,0,0,0,52,2
2,2,2,2,2,2,2,2,2,1,2,0,0,4,0,0,0,0,3,12,0,4,77,1
2,2,2,2,2,2,2,2,2,1,2,0,2,5,0,0,0,0,4,2,0,21,43,2
2,2,2,2,2,2,2,2,2,1,2,0,8,5,0,0,0,0,3,1,8,23,58,2
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,3,9,0,0,38,2
2,2,2,2,2,2,2,2,2,1,2,0,7,5,0,0,0,0,3,1,8,2,55,2
2,2,2,2,2,2,2,2,1,2,0,0,0,2,0,0,0,0,3,3,0,0,70,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,2,0,0,0,3,12,0,3,67,1
2,2,2,2,2,2,2,2,2,1,1,2,0,5,0,0,0,0,5,0,0,2,60,2
2,2,2,2,2,2,2,2,2,1,2,0,4,5,0,0,0,0,3,20,0,3,56,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,6,72,2
0,0,0,0,0,2,2,2,0,2,0,0,1,5,0,0,0,0,4,1,0,0,35,2
2,2,2,2,2,2,2,2,2,1,1,1,5,5,0,0,0,0,2,1,1,0,48,2
2,2,2,2,2,2,2,2,2,1,2,0,12,3,0,0,0,0,3,1,0,15,59,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,3,0,0,2,2,0,23,64,2
2,1,2,2,2,1,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,15,62,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,12,0,15,70,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,2,65,2
2,1,2,2,2,1,2,2,1,2,0,0,0,5,0,0,0,0,4,12,0,0,67,1
2,2,2,1,1,2,1,2,1,1,1,2,1,1,0,0,0,0,2,2,0,1,40,2
2,2,2,2,2,2,2,2,2,1,1,2,1,5,0,0,0,0,3,1,0,6,59,1
2,2,2,2,2,2,2,2,2,2,0,0,1,5,0,0,0,0,4,1,0,0,46,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,4,0,0,0,3,1,0,20,63,2
2,2,2,1,1,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,6,1,32,2
2,2,2,2,2,2,2,2,2,2,0,0,1,5,0,0,0,0,4,1,0,0,46,1
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,3,2,0,0,53,2
2,2,2,2,2,2,2,2,2,1,2,0,2,5,0,0,0,0,3,3,0,1,46,1
2,2,2,2,2,2,2,2,1,1,1,2,12,1,2,0,0,0,3,12,0,20,70,2
2,2,2,2,2,2,2,2,2,1,2,0,1,1,2,3,0,0,3,1,1,0,38,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,3,1,0,13,62,2
2,2,2,2,2,2,2,2,2,1,2,0,1,1,3,0,0,0,2,2,0,1,43,2
2,2,2,2,2,2,2,2,1,1,1,1,12,1,3,0,0,0,3,12,0,20,83,1
2,2,2,2,2,2,2,2,1,1,1,2,0,5,0,0,0,0,5,0,0,3,59,1
2,2,2,2,2,2,2,2,2,1,1,1,12,3,0,0,0,0,2,2,0,20,66,1
2,2,2,2,2,2,2,2,2,1,2,0,1,3,0,0,0,0,3,1,11,16,70,2
2,2,1,2,2,2,2,1,2,1,2,0,4,5,0,0,0,0,2,1,0,6,87,2
2,2,2,2,2,2,2,2,2,1,2,0,2,5,0,0,0,0,2,3,0,4,58,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,4,3,0,2,40,2
2,2,2,2,2,2,2,2,1,1,2,0,0,3,0,0,0,0,4,1,0,6,68,2
2,2,2,1,1,2,1,2,2,1,2,0,12,1,0,0,0,0,3,12,0,3,47,2
2,2,2,2,2,2,2,2,1,1,2,0,3,3,0,0,0,0,3,8,8,0,58,2
2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,3,1,0,2,70,2
2,2,2,2,2,2,2,2,2,1,1,2,12,2,3,0,0,0,3,1,0,4,55,1
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,3,6,0,0,26,2
2,2,2,2,1,2,1,2,1,1,2,0,5,3,0,0,0,0,4,3,0,10,71,2
2,2,2,2,2,2,2,2,2,1,1,2,12,2,0,0,0,0,3,1,0,16,62,2
2,2,2,2,2,2,2,2,2,1,1,2,12,5,0,0,0,0,3,12,0,30,82,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,5,0,0,0,57,2
2,2,2,2,2,2,2,2,2,1,2,0,2,1,4,0,0,0,4,2,8,20,70,2
2,2,2,2,2,2,1,2,2,1,2,0,2,5,0,0,0,0,3,1,6,0,62,2
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,5,0,0,33,72,2
2,2,2,2,2,2,2,2,2,1,2,0,6,5,0,0,0,0,3,1,0,13,63,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,5,0,0,0,34,2
2,2,2,2,2,2,2,2,2,1,1,1,3,5,0,0,0,0,3,15,6,0,60,1
2,2,2,2,2,2,2,2,1,2,0,0,0,5,0,0,0,0,4,3,0,0,51,2
2,2,2,2,2,2,2,2,2,1,2,0,1,5,0,0,0,0,2,2,0,3,68,2
2,2,2,2,2,2,2,2,2,1,2,0,4,3,0,0,0,0,3,4,0,15,61,2
2,2,2,1,2,2,1,2,1,1,1,4,7,5,0,0,0,0,1,3,0,10,44,2
0,0,0,0,0,2,2,2,0,2,0,0,0,5,0,0,0,0,5,0,0,0,26,2
2,2,2,2,2,2,2,2,2,1,1,1,2,5,0,0,0,0,2,2,0,5,59,1
2,2,2,2,2,2,2,1,2,2,0,0,0,5,0,0,0,0,5,0,0,0,46,1
2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,4,6,0,0,51,2
2,2,2,2,2,2,2,2,2,2,0,0,12,2,3,0,0,0,4,12,0,0,50,1
2,2,2,2,2,2,2,2,2,1,2,0,12,3,0,0,0,0,3,1,8,0,59,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,4,4,0,0,35,2
2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,0,0,4,1,0,0,73,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,4,12,0,7,67,2
2,1,2,2,2,1,1,2,2,1,2,0,0,5,0,0,0,0,4,6,6,0,73,2
2,2,2,2,2,2,2,2,2,1,1,1,12,2,0,0,0,0,3,12,0,3,54,1
2,2,2,2,2,2,2,2,2,1,2,0,12,1,3,0,0,0,4,12,2,2,77,2
2,2,2,1,2,2,1,2,1,1,2,0,3,1,2,0,0,0,3,3,1,1,78,2
2,2,2,2,2,2,2,2,2,1,2,0,12,1,0,0,0,0,3,1,0,1,49,1
2,1,2,2,2,2,2,2,1,1,1,1,10,1,0,0,0,0,4,12,0,4,73,2
2,1,2,2,2,2,2,2,2,1,1,1,4,5,0,0,0,0,3,1,0,40,79,1
2,2,2,2,2,2,2,2,2,1,2,0,9,2,0,0,0,0,3,2,8,16,74,1
2,2,2,2,2,2,2,2,2,1,2,0,12,3,0,0,0,0,4,12,0,8,55,2
2,2,2,2,2,2,2,2,1,1,1,2,3,5,0,0,0,0,4,3,0,15,71,2
2,2,2,2,2,2,2,2,2,1,2,0,0,5,0,0,0,0,5,0,0,2,59,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,5,0,0,0,74,2
2,2,2,2,2,2,2,2,2,1,2,0,3,5,0,0,0,0,3,3,3,0,48,2
2,2,2,2,2,1,2,2,2,1,2,0,0,1,0,0,0,0,2,1,0,5,37,2
2,2,2,2,2,2,2,2,2,1,2,0,0,1,3,0,0,0,5,0,0,6,69,1
2,2,2,2,2,2,2,2,2,1,2,0,12,5,0,0,0,0,3,1,0,10,50,2
2,2,2,2,2,2,2,2,2,1,2,0,6,5,0,0,0,0,4,6,0,2,81,2
2,2,2,2,2,2,2,2,2,1,1,2,0,5,0,0,0,0,4,1,0,1,39,1
2,2,2,2,2,2,1,2,2,1,1,2,4,1,0,0,0,0,1,1,0,4,46,2
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,4,3,0,0,29,1
2,2,2,2,2,2,1,2,2,1,1,2,0,1,2,3,0,0,5,0,0,10,46,2
2,2,2,2,2,2,2,2,2,1,2,0,2,5,0,0,0,0,3,2,1,0,38,2
2,2,2,2,2,2,2,2,2,1,1,3,0,5,0,0,0,0,3,2,0,3,41,1
2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,0,0,0,3,1,0,7,43,1
2,2,2,2,2,2,2,2,1,1,2,0,0,5,0,0,0,0,4,4,0,2,45,2
2,2,2,2,2,2,2,2,2,1,2,0,12,2,0,0,0,0,3,1,0,6,56,1
2,2,2,2,2,2,2,2,2,2,0,0,0,5,0,0,0,0,3,2,0,0,48,1
